tweet_id,text,task1,task2,ID
1127802552203075584,"मुझे हराने वाला कोई पैदा नहीं हुआ, ईश्वर के लेख को भी मैं मिटा सकता हूं- निरहुआ😝😝😝😝😝इसको केहते हैं confidence https://t.co/iormwmTsTM",NOT,NONE,hasoc_2020_hi_3104
1127568514238361601,"वोट देने गया 
बहुत देर तक EVM देखता रहा 
फिर कमल के बटन को दबाया 
मन में कहा 
इस पार्टी को हराना है।",NOT,NONE,hasoc_2020_hi_479
1127590760847527936,"@Anu89451232 @ppbajpai हा भड़वे ठीक है।
लेकिन आएगा तो मोदी ही।।।।",HOF,PRFN,hasoc_2020_hi_4149
1123599763130109953,"RT @ZeeNewsHindi: #BreakingNews: मोदी सरकार की बड़ी कूटनीतिक जीत, मसूद अज़हर अंतर्राष्ट्रीय आतंकी घोषित

https://t.co/gfUtRWrNnZ https://t.…",NOT,NONE,hasoc_2020_hi_2365
1127568921069084672,"@aajtak दलित की बेटी के लिए कौन घृणित राजनीति
कर रहा है।
कांग्रेस न्याय का मंत्र और घृणित तंत्र।
दलित की बेटी सत्ता दौलत के आगे #नाक टेकी।
दलितों के वोट का व्यापार तो पुराना होगया
अब तो दलित की इज्जत का भी बहिन जी
वक्त और अपने फायदे के हिसाब से आंकलन?",HOF,HATE,hasoc_2020_hi_1906
1123551071450742786,बोलती तस्वीर अमेठी से आयी है ... जी हाँ वही अमेठी जहाँ से राहुल गांधी जी लगातार सांसद है ...! नर्मदे हर @priyankagandhi https://t.co/aTBmt940Wk,NOT,NONE,hasoc_2020_hi_1357
1123574861538811904,@Kavita_Sharma4 लगता  चेक कर लिया हे आप ने उनके पास जा के वसे किसके सात गये थे एक का नाम बताना जभि पता चलेगा वो हिजड़ा हे।,NOT,NONE,hasoc_2020_hi_2999
1127509571692425216,@SushantBSinha कभी बादल और रडा़र पर भी सवाल पूछना चाहिये इतना ज्ञान आया कहां से,NOT,NONE,hasoc_2020_hi_1208
1127669412411117569,@FatimahIzma Bhaij de hai kb ki,NOT,NONE,hasoc_2020_hi_1171
1127771992503898112,"RT @AvinaashKTC: ||🌱हर हर🌹_🌇🙏_🌹महादेव🌱||
इस दुनिया में सम्मान से जीने का सबसे महान तरीका है कि हम वो बनें, जो होने का हम दिखावा करते हैं,…",NOT,NONE,hasoc_2020_hi_1693
1123508096603549696,RT @dev_inder: राष्ट्र निर्माण में अथक परिश्रम कर अपना अमूल्य योगदान देने वाले समस्त कर्तव्यनिष्ठ श्रमिक भाइयों और बहनों को अंतर्राष्ट्रीय…,NOT,NONE,hasoc_2020_hi_1838
1127810009692131328,"RT @PravinD00684103: #Allah_Kabir
इस पूरी पृथ्वी ही नहीं बल्कि 21 ब्रह्मांड में संत रामपालजी के अलावा खुदा कहो राम कहो अल्लाह कहो गुरु कहो…",NOT,NONE,hasoc_2020_hi_3085
1127524566316662786,"RT @Dikshapandey22: 3 महीने से चल रहा था कि
मोदी चोर है
मोदी चोर है
मोदी चोर है

...अब जब मोदी जी ने इनके बाप की पोल
खोली तो कांग्रेसियो का…",HOF,HATE,hasoc_2020_hi_2260
1123770576160591879,"RT @AjitSom2525: मसूद अजहर को आतंकी घोषित करने के लिए अड़ंगा लगाने वाला चीन ने अपनी जिद क्यों छोड़ी ?
क्यों कि दो दिन पहले चीन ने भी माना…",NOT,NONE,hasoc_2020_hi_3770
1123618939483721730,"RT @riyatiwari_: बनारस वालों अगर तेजबहादुर वोट माँगने आये 
तो पहले उसे भरपेट खाना ज़रूर खिलायें.!!
 दाल मखनी जरूर दियो😅",NOT,NONE,hasoc_2020_hi_637
1127529851127095296,"RT @MrinalPande1: लगे हाथों जनता की भारी मांग पर एक आइटम नंबर नये बालाकोट-रेडार- बादल प्रसंग पर भी डलवा दें..
सावन की घटा छाई, ये देख के ❤️…",NOT,NONE,hasoc_2020_hi_2499
1127547597261025280,RT @SANTOSH778404: ये जो सोशल मीडिया पर आज सब मदर्स डे की सेल्फ़ी पोस्ट कर रहे हैं न इनमें से शायद ही कोई हो जिसे यह याद हो कि आख़िरी बार…,NOT,NONE,hasoc_2020_hi_4235
1127673250186579968,"RT @IndrapalDash2: #Allah_Kabir
कुरान शरीफ का ज्ञान दाता कहता है कि उस अल्लाह की शरण में जाने के लिए किसी तत्वदर्शी संत से जाकर पूछो वह तत्…",NOT,NONE,hasoc_2020_hi_4275
1123645460093308929,आतंकी मसुद अजहर ग्लोब्ल आतंकी घोषित ऐ भारत की बङी कुटनीतिक जीत है और उसके मूंह पर तमाचा है जो मोदी जी के विदेशी दौरे पर सवाल उठाता था।,NOT,NONE,hasoc_2020_hi_1011
1127720218027909125,"RT @ArunbajpaiRajan: अब पाकिस्तान की हालत कुछ ऐसी है कि- पाकिस्तान में कुछ भी गिरता है, तो लोग समझते हैं कि हिंदुस्तान ने बम गिरा दिया।🤣🤣😂😂…",NOT,NONE,hasoc_2020_hi_3326
